"ASSOCIATION_TYPE"	"PMID"	"NUM_SENTENCE"	"ENTITY1_TEXT"	"ENTITY1_INI"	"ENTITY1_END"	"ENTITY1_TYPE"	"ENTITY2_TEXT"	"ENTITY2_INI"	"ENTITY2_END"	"ENTITY2_TYPE"	"SENTENCE"
"FA"	18341639	0	"FLT3 internal tandem duplication"	136	168	"Genes & Molecular Sequences"	"lestaurtinib"	105	117	"Chemicals & Drugs"	"Acute myeloid leukaemia blast cells with a tyrosine kinase domain mutation of FLT3 are less sensitive to lestaurtinib than those with a FLT3 internal tandem duplication."
"FA"	18341639	8	"FLT3/TKD+"	27	36	"SNP & Sequence variations"	"FLT3 inhibitors"	129	144	"Chemicals & Drugs"	"These results suggest that FLT3/TKD+ and FLT3/WT cases should not be differentiated when considering patients for treatment with FLT3 inhibitors."
"FA"	18341639	6	"FLT3/TKD+"	99	108	"SNP & Sequence variations"	"lestaurtinib"	50	62	"Chemicals & Drugs"	"There was no correlation between mutant level and lestaurtinib sensitivity for either FLT3/ITD+ or FLT3/TKD+ cells."
"PA"	18341639	5	"FLT3/TKD+"	0	9	"SNP & Sequence variations"	"lestaurtinib"	45	57	"Chemicals & Drugs"	"FLT3/TKD+ cells showed a similar response to lestaurtinib as FLT3/WT cells, whereas FLT3/ITD+ cells were more sensitive (P = 0.004)."
"FA"	18341639	8	"FLT3/WT"	41	48	"SNP & Sequence variations"	"FLT3 inhibitors"	129	144	"Chemicals & Drugs"	"These results suggest that FLT3/TKD+ and FLT3/WT cases should not be differentiated when considering patients for treatment with FLT3 inhibitors."
"PA"	18341639	4	"FLT3/ITD"	87	95	"SNP & Sequence variations"	"cytarabine"	139	149	"Chemicals & Drugs"	"All three groups showed similar sensitivity to the cytotoxic effects of cytarabine but FLT3/ITD mutant level was inversely correlated with cytarabine cytotoxicity (P = 0.04) whereas FLT3/TKD mutant level had no impact."
"PA"	18676772	9	"telomerase"	89	99	"Genes & Molecular Sequences"	"GRN163L"	65	72	"Chemicals & Drugs"	"The treatment of adenocarcinoma cells with telomerase inhibitor, GRN163L, led to loss of telomerase activity, reduction in telomere length, and growth arrest through induction of both the senescence and apoptosis."
"PA"	17805244	2	"PPARgamma"	230	239	"Genes & Molecular Sequences"	"NSAID"	192	197	"Chemicals & Drugs"	"The fact that NSAIDs delay the onset of and reduce the risk of developing Alzheimer's disease (AD), while also binding to and activating PPARgamma, led to the hypothesis that one dimension of NSAID protection in AD is mediated by PPARgamma."
"PA"	17805244	2	"PPARgamma"	230	239	"Genes & Molecular Sequences"	"NSAIDs"	14	20	"Chemicals & Drugs"	"The fact that NSAIDs delay the onset of and reduce the risk of developing Alzheimer's disease (AD), while also binding to and activating PPARgamma, led to the hypothesis that one dimension of NSAID protection in AD is mediated by PPARgamma."
"FA"	17893038	0	"RAGE"	25	29	"Genes & Molecular Sequences"	"statins"	80	87	"Chemicals & Drugs"	"Decreased plasma soluble RAGE in patients with hypercholesterolemia: effects of statins."
"PA"	18202009	4	"CXCR4"	67	72	"Genes & Molecular Sequences"	"imatinib"	24	32	"Chemicals & Drugs"	"In KBM5 and K562 cells, imatinib, INNO-406, or IFN-alpha increased CXCR4 expression and migration."
"SA"	18202009	3	"CXCR4"	79	84	"Genes & Molecular Sequences"	"INNO-406"	57	65	"Chemicals & Drugs"	"We proposed that tyrosine kinase inhibitors, imatinib or INNO-406, may restore CXCR4 expression and cause the migration of CML cells to bone marrow microenvironment niches, which in turn results in acquisition of stroma-mediated chemoresistance of CML progenitor cells."
"PA"	18202009	5	"CXCR4"	17	22	"Genes & Molecular Sequences"	"imatinib"	115	123	"Chemicals & Drugs"	"This increase in CXCR4 levels on CML progenitor cells was likewise found in samples from CML patients treated with imatinib or IFN-alpha."
"PA"	18202009	0	"CXCR4"	0	5	"Genes & Molecular Sequences"	"imatinib"	23	31	"Chemicals & Drugs"	"CXCR4 up-regulation by imatinib induces chronic myelogenous leukemia (CML) cell migration to bone marrow stroma and promotes survival of quiescent CML cells."
"FA"	18202009	5	"CXCR4"	17	22	"Genes & Molecular Sequences"	"IFN-alpha"	127	136	"Chemicals & Drugs"	"This increase in CXCR4 levels on CML progenitor cells was likewise found in samples from CML patients treated with imatinib or IFN-alpha."
"PA"	18202009	4	"CXCR4"	67	72	"Genes & Molecular Sequences"	"INNO-406"	34	42	"Chemicals & Drugs"	"In KBM5 and K562 cells, imatinib, INNO-406, or IFN-alpha increased CXCR4 expression and migration."
"PA"	18202009	9	"CXCR4"	61	66	"Genes & Molecular Sequences"	"imatinib"	70	78	"Chemicals & Drugs"	"Altogether, these findings suggest that the up-regulation of CXCR4 by imatinib promotes migration of CML cells to bone marrow stroma, causing the G0-G1 cell cycle arrest and hence ensuring the survival of quiescent CML progenitor cells."
"PA"	18202009	4	"CXCR4"	67	72	"Genes & Molecular Sequences"	"IFN-alpha"	47	56	"Chemicals & Drugs"	"In KBM5 and K562 cells, imatinib, INNO-406, or IFN-alpha increased CXCR4 expression and migration."
"SA"	18202009	3	"CXCR4"	79	84	"Genes & Molecular Sequences"	"imatinib"	45	53	"Chemicals & Drugs"	"We proposed that tyrosine kinase inhibitors, imatinib or INNO-406, may restore CXCR4 expression and cause the migration of CML cells to bone marrow microenvironment niches, which in turn results in acquisition of stroma-mediated chemoresistance of CML progenitor cells."
"PA"	18348297	13	"adiponectin"	106	117	"Genes & Molecular Sequences"	"GnRH agonists"	39	52	"Chemicals & Drugs"	"In contrast to the metabolic syndrome, GnRH agonists increase subcutaneous fat mass, HDL cholesterol, and adiponectin, and do not alter the waist-to-hip ratio, blood pressure, or C-reactive protein level."
"PA"	18348297	13	"HDL cholesterol"	85	100	"Genes & Molecular Sequences"	"GnRH agonists"	39	52	"Chemicals & Drugs"	"In contrast to the metabolic syndrome, GnRH agonists increase subcutaneous fat mass, HDL cholesterol, and adiponectin, and do not alter the waist-to-hip ratio, blood pressure, or C-reactive protein level."
"NA"	18348297	13	"C-reactive protein"	179	197	"Genes & Molecular Sequences"	"GnRH agonists"	39	52	"Chemicals & Drugs"	"In contrast to the metabolic syndrome, GnRH agonists increase subcutaneous fat mass, HDL cholesterol, and adiponectin, and do not alter the waist-to-hip ratio, blood pressure, or C-reactive protein level."
"PA"	18497344	5	"insulin-like growth factor binding protein 5"	63	107	"Genes & Molecular Sequences"	"progesterone"	41	53	"Chemicals & Drugs"	"Also upregulated were genes inhibited by progesterone, such as insulin-like growth factor binding protein 5."
"PA"	18524848	6	"GLI"	32	35	"Genes & Molecular Sequences"	"doxorubicin"	270	281	"Chemicals & Drugs"	"Furthermore, down-regulation of GLI transcription factors using antisense oligonucleotides not only resulted in significantly (P < 0.001) decreased proliferation of the MCL cells but also significantly (P < 0.05) increased their susceptibility to chemotherapeutic drug, doxorubicin."
"PA"	18155663	6	"SOD"	92	95	"Genes & Molecular Sequences"	"RZG"	0	3	"Chemicals & Drugs"	"RZG treatment led to a limitation of oxidative stress exemplified by an increase of GPx and SOD expression."
"NA"	18155663	2	"PDX-1"	93	98	"Genes & Molecular Sequences"	"RZG"	21	24	"Chemicals & Drugs"	"We demonstrated that RZG beneficial effects on insulin secretion and apoptosis did not imply PDX-1 or insulin gene modulation."
"NA"	18155663	2	"insulin"	102	109	"Genes & Molecular Sequences"	"RZG"	21	24	"Chemicals & Drugs"	"We demonstrated that RZG beneficial effects on insulin secretion and apoptosis did not imply PDX-1 or insulin gene modulation."
"PA"	18155663	6	"GPx"	84	87	"Genes & Molecular Sequences"	"RZG"	0	3	"Chemicals & Drugs"	"RZG treatment led to a limitation of oxidative stress exemplified by an increase of GPx and SOD expression."
"PA"	17535976	7	"PPARgamma"	184	193	"Genes & Molecular Sequences"	"bisphenol A diglycidyl ether"	58	86	"Chemicals & Drugs"	"The apoptotic effects by the agonists were antagonized by bisphenol A diglycidyl ether, a PPARgamma antagonist, and by knockdown of PPARgamma expression, indicating the involvement of PPARgamma in these actions."
"PA"	19047160	6	"p53/56 Lyn"	27	37	"Genes & Molecular Sequences"	"nilotinib"	194	203	"Chemicals & Drugs"	"Up-regulated expression of p53/56 Lyn kinase, both at the mRNA and protein level, was found in one of the resistant cell lines and Lyn silencing by small interfering RNA restored sensitivity to nilotinib."
"PA"	19047160	5	"P-glycoprotein"	82	96	"Genes & Molecular Sequences"	"nilotinib"	15	24	"Chemicals & Drugs"	"We showed that nilotinib is a substrate of the multidrug resistance gene product, P-glycoprotein, using verapamil or PSC833 to block binding."
"SA"	19047160	0	"Pgp"	61	64	"Genes & Molecular Sequences"	"nilotinib"	28	37	"Chemicals & Drugs"	"Evidence that resistance to nilotinib may be due to BCR-ABL, Pgp, or Src kinase overexpression."
"SA"	19047160	0	"Src kinase"	69	79	"Genes & Molecular Sequences"	"nilotinib"	28	37	"Chemicals & Drugs"	"Evidence that resistance to nilotinib may be due to BCR-ABL, Pgp, or Src kinase overexpression."
"PA"	19047160	9	"p53/56 Lyn"	182	192	"Genes & Molecular Sequences"	"dasatinib"	13	22	"Chemicals & Drugs"	"In contrast, dasatinib, a dual Bcr-Abl and Src kinase inhibitor, inhibited the phosphorylation of both BCR-ABL and Lyn, and induced apoptosis of the Bcr-Abl cell line overexpressing p53/56 Lyn."
"FA"	19047160	8	"Bcr-Abl"	103	110	"Genes & Molecular Sequences"	"PP1"	27	30	"Chemicals & Drugs"	"Two Src kinase inhibitors (PP1 and PP2) partially removed resistance but did not significantly inhibit Bcr-Abl tyrosine kinase activity."
"FA"	19047160	8	"Bcr-Abl"	103	110	"Genes & Molecular Sequences"	"PP2"	35	38	"Chemicals & Drugs"	"Two Src kinase inhibitors (PP1 and PP2) partially removed resistance but did not significantly inhibit Bcr-Abl tyrosine kinase activity."
"PA"	19047160	5	"P-glycoprotein"	82	96	"Genes & Molecular Sequences"	"PSC833"	117	123	"Chemicals & Drugs"	"We showed that nilotinib is a substrate of the multidrug resistance gene product, P-glycoprotein, using verapamil or PSC833 to block binding."
"PA"	19047160	6	"Lyn"	131	134	"Genes & Molecular Sequences"	"nilotinib"	194	203	"Chemicals & Drugs"	"Up-regulated expression of p53/56 Lyn kinase, both at the mRNA and protein level, was found in one of the resistant cell lines and Lyn silencing by small interfering RNA restored sensitivity to nilotinib."
"PA"	19047160	9	"Lyn"	115	118	"Genes & Molecular Sequences"	"dasatinib"	13	22	"Chemicals & Drugs"	"In contrast, dasatinib, a dual Bcr-Abl and Src kinase inhibitor, inhibited the phosphorylation of both BCR-ABL and Lyn, and induced apoptosis of the Bcr-Abl cell line overexpressing p53/56 Lyn."
"PA"	19047160	5	"P-glycoprotein"	82	96	"Genes & Molecular Sequences"	"verapamil"	104	113	"Chemicals & Drugs"	"We showed that nilotinib is a substrate of the multidrug resistance gene product, P-glycoprotein, using verapamil or PSC833 to block binding."
"PA"	19047160	10	"Lyn"	126	129	"Genes & Molecular Sequences"	"imatinib"	61	69	"Chemicals & Drugs"	"Such mechanisms of resistance are close to those observed in imatinib-resistant cell lines and emphasize the critical role of Lyn in nilotinib resistance."
"PA"	19047160	7	"Lyn mRNA"	75	83	"Genes & Molecular Sequences"	"nilotinib"	21	30	"Chemicals & Drugs"	"Moreover, failure of nilotinib treatment was accompanied by an increase of Lyn mRNA expression in patients with resistant CML."
"PA"	19047160	9	"Bcr-Abl"	149	156	"Genes & Molecular Sequences"	"dasatinib"	13	22	"Chemicals & Drugs"	"In contrast, dasatinib, a dual Bcr-Abl and Src kinase inhibitor, inhibited the phosphorylation of both BCR-ABL and Lyn, and induced apoptosis of the Bcr-Abl cell line overexpressing p53/56 Lyn."
"FA"	19047160	8	"Bcr-Abl"	103	110	"Genes & Molecular Sequences"	"Src kinase inhibitors"	4	25	"Chemicals & Drugs"	"Two Src kinase inhibitors (PP1 and PP2) partially removed resistance but did not significantly inhibit Bcr-Abl tyrosine kinase activity."
"PA"	19047160	10	"Lyn"	126	129	"Genes & Molecular Sequences"	"nilotinib"	133	142	"Chemicals & Drugs"	"Such mechanisms of resistance are close to those observed in imatinib-resistant cell lines and emphasize the critical role of Lyn in nilotinib resistance."
"SA"	19047160	0	"BCR-ABL"	52	59	"Genes & Molecular Sequences"	"nilotinib"	28	37	"Chemicals & Drugs"	"Evidence that resistance to nilotinib may be due to BCR-ABL, Pgp, or Src kinase overexpression."
"FA"	18234154	0	"ABCC1"	85	90	"Genes & Molecular Sequences"	"CBT-1((R))"	149	159	"Chemicals & Drugs"	"Inhibition of P-glycoprotein (ABCB1)- and multidrug resistance-associated protein 1 (ABCC1)-mediated transport by the orally administered inhibitor, CBT-1((R))."
"FA"	18234154	0	"ABCB1"	30	35	"Genes & Molecular Sequences"	"CBT-1((R))"	149	159	"Chemicals & Drugs"	"Inhibition of P-glycoprotein (ABCB1)- and multidrug resistance-associated protein 1 (ABCC1)-mediated transport by the orally administered inhibitor, CBT-1((R))."
"FA"	18234154	0	"P-glycoprotein"	14	28	"Genes & Molecular Sequences"	"CBT-1((R))"	149	159	"Chemicals & Drugs"	"Inhibition of P-glycoprotein (ABCB1)- and multidrug resistance-associated protein 1 (ABCC1)-mediated transport by the orally administered inhibitor, CBT-1((R))."
"PA"	18234154	7	"Pgp"	143	146	"Genes & Molecular Sequences"	"CBT-1"	114	119	"Chemicals & Drugs"	"CBT-1 was found to compete [(125)I]-IAAP labeling of Pgp with an IC(50) of 0.14 microM, and low concentrations of CBT-1 (<1 microM) stimulated Pgp-mediated ATP hydrolysis."
"NA"	18234154	9	"ABCG2"	56	61	"Genes & Molecular Sequences"	"CBT-1"	0	5	"Chemicals & Drugs"	"CBT-1 at 25 microM did not have a significant effect on ABCG2-mediated pheophorbide a transport."
"PA"	18234154	6	"Pgp"	43	46	"Genes & Molecular Sequences"	"paclitaxel"	83	93	"Chemicals & Drugs"	"Additionally, 1 microM completely reversed Pgp-mediated resistance to vinblastine, paclitaxel and depsipeptide in SW620 Ad20 cells."
"PA"	18234154	8	"MRP1"	78	82	"Genes & Molecular Sequences"	"CBT-1"	40	45	"Chemicals & Drugs"	"In MRP1-overexpressing cells, 10 microM CBT-1 was found to completely inhibit MRP1-mediated calcein transport."
"PA"	18234154	11	"Pgp"	131	134	"Genes & Molecular Sequences"	"CBT-1"	0	5	"Chemicals & Drugs"	"CBT-1 is able to inhibit the ABC transporters Pgp and MRP1, making it an attractive candidate for clinical trials in cancers where Pgp and/or MRP1 might be overexpressed."
"FA"	18234154	11	"ABC transporters"	29	45	"Genes & Molecular Sequences"	"CBT-1"	0	5	"Chemicals & Drugs"	"CBT-1 is able to inhibit the ABC transporters Pgp and MRP1, making it an attractive candidate for clinical trials in cancers where Pgp and/or MRP1 might be overexpressed."
"FA"	18234154	0	"multidrug resistance-associated protein"	42	81	"Genes & Molecular Sequences"	"CBT-1((R))"	149	159	"Chemicals & Drugs"	"Inhibition of P-glycoprotein (ABCB1)- and multidrug resistance-associated protein 1 (ABCC1)-mediated transport by the orally administered inhibitor, CBT-1((R))."
"FA"	18234154	3	"Pgp"	78	81	"Genes & Molecular Sequences"	"CBT-1"	0	5	"Chemicals & Drugs"	"CBT-1 is a bisbenzylisoquinoline plant alkyloid currently in development as a Pgp inhibitor."
"PA"	18234154	6	"Pgp"	43	46	"Genes & Molecular Sequences"	"vinblastine"	70	81	"Chemicals & Drugs"	"Additionally, 1 microM completely reversed Pgp-mediated resistance to vinblastine, paclitaxel and depsipeptide in SW620 Ad20 cells."
"PA"	18234154	11	"MRP1"	142	146	"Genes & Molecular Sequences"	"CBT-1"	0	5	"Chemicals & Drugs"	"CBT-1 is able to inhibit the ABC transporters Pgp and MRP1, making it an attractive candidate for clinical trials in cancers where Pgp and/or MRP1 might be overexpressed."
"PA"	17304149	1	"P-glycoprotein"	68	82	"Genes & Molecular Sequences"	"paroxetine"	39	49	"Chemicals & Drugs"	"A recent in vitro study has shown that paroxetine is a substrate of P-glycoprotein."
"SA"	17304149	9	"P-glycoprotein"	138	152	"Genes & Molecular Sequences"	"paroxetine"	180	190	"Chemicals & Drugs"	"The present study demonstrated that the bioavailability of paroxetine was increased by itraconazole, suggesting a possible involvement of P-glycoprotein in the pharmacokinetics of paroxetine."
"FA"	17304149	2	"P-glycoprotein"	72	86	"Genes & Molecular Sequences"	"paroxetine"	114	124	"Chemicals & Drugs"	"However, there was no in vivo information indicating the involvement of P-glycoprotein on the pharmacokinetics of paroxetine."
"PA"	18165569	10	"CYP2D6"	55	61	"Genes & Molecular Sequences"	"epidural infusion of ropivacaine"	13	45	"Chemicals & Drugs"	"A continuous epidural infusion of ropivacaine inhibits CYP2D6 activity in patients who are extensive metabolizers resulting in a twofold increase in the MR for debrisoquine hydroxylation."
"PA"	18165569	1	"CYP2D6"	66	72	"Genes & Molecular Sequences"	"Ropivacaine"	0	11	"Chemicals & Drugs"	"Ropivacaine and one of its metabolites, pipecoloxylidide, inhibit CYP2D6 in."
"PA"	18165569	6	"CYP2D6"	51	57	"Genes & Molecular Sequences"	"debrisoquine"	24	36	"Chemicals & Drugs"	"Patients received 10 mg debrisoquine (a marker for CYP2D6 activity) before surgery and after 40 h epidural infusion."
"PA"	18165569	1	"CYP2D6"	66	72	"Genes & Molecular Sequences"	"pipecoloxylidide"	40	56	"Chemicals & Drugs"	"Ropivacaine and one of its metabolites, pipecoloxylidide, inhibit CYP2D6 in."
"PA"	18165569	10	"CYP2D6"	55	61	"Genes & Molecular Sequences"	"debrisoquine"	160	172	"Chemicals & Drugs"	"A continuous epidural infusion of ropivacaine inhibits CYP2D6 activity in patients who are extensive metabolizers resulting in a twofold increase in the MR for debrisoquine hydroxylation."
